snils;full_name;sex;birth;profession;salary;kids
83697567248;Megan Montgomery;Female;2010-03-12;Conference centre manager;683063;5
16055596624;Stacy Burns;Female;2015-06-09;Cytogeneticist;277880;5
59124308157;Felicia Lewis;Male;2003-01-05;Ceramics designer;481437;3
31655264975;Jamie Williams;Female;2019-04-24;Air traffic controller;264873;1
47992648829;James Andrews III;Female;2012-03-25;Stage manager;95201;3
93368044871;Donald Burns;Male;2009-07-04;Market researcher;842913;0
57487853445;Brandy Davis;Female;2014-12-01;Surveyor, building control;891512;2
57173612766;Ashley West;Male;2003-07-03;Armed forces technical officer;849890;3
82711430986;Victor Sampson;Female;2005-02-12;Architectural technologist;478864;4
68594832103;Michelle Clarke;Female;2010-04-19;Trade union research officer;893064;0
50300599056;Zachary Romero;Male;2011-03-28;Therapist, occupational;229475;1
40596454175;Angela Bates;Male;2008-05-16;Pharmacist, community;896913;2
14255277288;Richard Hunter;Female;2021-10-28;Scientist, biomedical;245809;1
50265864423;Jennifer Smith;Male;2014-10-19;Surveyor, building;906344;4
09934099817;Scott Young;Female;2011-02-16;Patent attorney;134574;2
87944074127;April Gomez;Female;2009-10-08;Research officer, political party;523731;2
80540810178;Michael Smith;Female;2000-09-22;Teacher, early years/pre;688814;2
22293094645;Chad Roth;Male;2021-01-26;Associate Professor;376759;5
59082290415;Michael Barton;Female;2001-08-18;Teacher, music;749296;2
90939230077;James Peters;Male;2023-08-26;Youth worker;441883;0
55312319759;Veronica Juarez;Female;2019-10-05;Surveyor, building;359966;5
79216888679;Michael Drake;Male;2023-03-01;Theatre director;549911;3
00923119623;David Moore;Female;2011-06-22;Engineer, civil (contracting);109239;0
89195433307;Rebecca Hicks;Female;2008-07-02;Restaurant manager;707695;4
10016789189;Kathryn Newman;Female;2006-05-24;Museum education officer;29726;2
52721454666;Tyler Johnson;Male;2001-07-18;Civil Service fast streamer;999081;1
41699126748;Jacqueline Williams;Male;2005-07-18;Archaeologist;427765;1
25009428542;Bradley Robinson;Female;2018-02-02;Public relations officer;722593;1
29382345305;Robert Wilson;Female;2002-08-14;Higher education lecturer;695085;4
86922213455;Alec Williams;Female;2015-03-11;Camera operator;317753;0
65534092766;Michael Mann;Male;2010-06-05;Heritage manager;716720;0
19742989238;Jason Mayo;Female;2003-07-06;Animator;93202;4
92779546146;Jennifer Moreno;Male;2021-06-22;Health and safety inspector;221768;4
68129072249;Rebecca Leach;Female;2005-01-07;Accounting technician;735854;3
32384696704;Karen Vazquez;Female;2021-09-06;Development worker, community;407136;2
24512311560;Michael Cameron;Female;2015-02-07;Ambulance person;756869;0
75468852076;Daniel Fisher;Male;2016-05-11;Research scientist (medical);862695;2
73305743210;Peter Braun;Female;2000-05-20;Merchant navy officer;830119;1
80264422429;Bradley Hernandez;Male;2018-08-14;Journalist, magazine;521420;5
37881544646;Tammy Mcintyre;Female;2022-07-09;Geophysicist/field seismologist;36777;4
67022225953;Amanda Hernandez;Male;2019-02-03;Therapist, music;763181;3
94254874147;Daniel Spencer;Male;2009-08-04;Careers information officer;916653;3
06189497836;Candace Massey;Female;2016-03-05;Chartered accountant;571553;2
58134027728;Felicia Mcfarland;Male;2020-12-08;Air broker;951649;4
33520615058;Jill Schneider;Male;2009-08-27;Dealer;67354;5
05338168592;Anna Wright;Female;2005-02-04;Physicist, medical;455207;0
28425088415;Stacy Shepherd;Female;2015-07-11;Editorial assistant;974130;0
90648059967;Andrea Patel;Male;2011-06-05;Psychiatric nurse;544147;1
98338667502;Stephanie Roberts;Female;2008-08-07;Museum/gallery conservator;554749;3
63123084379;Cheryl Arnold;Male;2018-01-21;Visual merchandiser;17521;0
63589525982;Linda Stewart;Female;2013-03-11;Fitness centre manager;224048;3
30295535648;Kara Mullins;Female;2022-11-11;Editor, film/video;155856;3
54659711781;Hector Pham;Female;2004-01-12;Paramedic;197423;5
19998330033;Garrett Quinn;Male;2011-08-21;Furniture conservator/restorer;859440;1
16650851872;Christine Moore;Male;2002-02-10;Insurance account manager;480309;4
13720658292;Samantha Frey;Male;2010-08-27;Operational investment banker;870390;5
55722518598;Alyssa Porter;Male;2011-08-18;Teacher, special educational needs;554331;5
45237797572;Kimberly Patterson;Male;2003-04-21;Audiological scientist;609872;5
28649288713;Larry Acosta;Female;2001-05-11;Brewing technologist;294949;3
13262492550;Patty Norris;Female;2009-02-14;Research officer, political party;94920;3
24576968346;Eric Carter;Female;2002-03-23;Designer, blown glass/stained glass;910419;3
08508784276;Rachel White;Male;2004-01-03;Chartered accountant;996381;3
11322984383;Jason Brooks;Female;2015-08-27;Designer, exhibition/display;459261;3
97979107752;Joseph Bell;Male;2014-10-24;Production assistant, radio;930872;3
30418634369;Jeanette Graham;Female;2023-06-08;Landscape architect;701922;3
61097023199;Kelly Warner;Female;2014-02-06;Public librarian;502778;0
93896206743;Shawn Davis;Female;2018-04-03;TEFL teacher;567666;3
14388355524;Carla Juarez MD;Female;2013-01-08;Risk analyst;167901;5
05312084463;Evelyn Davis;Male;2001-06-26;Architect;424858;0
09776591276;Kelly Jones;Male;2013-07-22;Interior and spatial designer;975314;0
40260924324;Luis Rodriguez;Male;2001-03-03;Secondary school teacher;512236;4
75583796107;Karen Solomon;Female;2017-01-25;Biomedical engineer;639005;3
46691514193;Amanda Sandoval;Male;2006-08-17;Professor Emeritus;280156;2
77227031317;Carrie Morales;Female;2016-02-25;Communications engineer;784540;1
76411435071;Joshua Johnson;Male;2012-11-19;Immigration officer;619027;2
65024296082;Amy Mckinney;Female;2011-03-02;Engineer, water;526233;1
63699087366;Shannon Perry;Male;2011-03-21;Water engineer;382166;1
31211949109;Cynthia Fernandez;Female;2009-07-19;Multimedia programmer;761526;5
76865837785;Maria Edwards;Female;2005-06-03;Careers information officer;658014;1
18344761656;James Everett;Male;2002-07-11;Clothing/textile technologist;973817;0
73423066979;Garrett Turner;Female;2023-10-27;Architectural technologist;530660;5
49318295770;Carlos Ho;Male;2022-02-12;Lighting technician, broadcasting/film/video;332038;4
40454399065;Ronald Simmons;Male;2005-07-15;Designer, industrial/product;133695;4
67896598869;Stephanie Brown;Female;2000-06-15;Scientist, research (life sciences);664440;4
03586930141;Shannon Anderson;Female;2002-04-06;Hospital pharmacist;717355;3
67988158053;Linda Martinez;Male;2008-03-18;Ecologist;284079;4
56539275361;Cesar King;Female;2023-01-16;Fine artist;675720;5
87005598204;Matthew Parker;Male;2005-06-05;Presenter, broadcasting;978606;4
38346726560;Raymond Lopez;Male;2005-02-28;Charity officer;32848;0
32939236422;Jennifer Morris;Male;2016-05-28;Designer, industrial/product;684692;4
45194098404;Susan French;Female;2015-12-25;Associate Professor;53460;0
42330403465;James Schaefer;Female;2023-05-07;Careers information officer;512843;4
50353175861;Daniel Cabrera;Female;2002-08-24;Metallurgist;599998;0
77504796069;Robert Thompson;Male;2014-10-07;Police officer;159050;3
54201775684;Eric Beard;Male;2015-10-02;Engineer, civil (contracting);874665;0
65351050755;Shirley Hall;Male;2001-06-21;Illustrator;834302;3
10499348124;Megan Johnson;Male;2005-12-15;Homeopath;719876;2
27724534341;Sandra Wagner;Male;2013-04-21;Presenter, broadcasting;823170;3
36063025426;Christopher Morris;Male;2021-02-03;Tour manager;48723;4
06802423450;James Lee;Male;2018-06-12;Psychologist, counselling;427404;0
47749414620;David Moore;Female;2004-11-02;Podiatrist;665543;0
09992750187;Ethan Lee;Male;2002-03-13;Counselling psychologist;461745;1
31884472643;Gary Lopez;Male;2012-07-06;Passenger transport manager;758325;2
17218083401;Travis Green;Female;2012-04-22;Research scientist (maths);289819;0
02570936769;Laura Frost;Female;2013-05-04;Learning mentor;261020;4
54473506568;Kathryn Maldonado;Female;2016-03-05;Multimedia programmer;222739;5
80672501289;Christopher Jones;Male;2009-01-10;Ambulance person;216360;5
16397844962;Deborah Green;Female;2020-07-19;Translator;858107;0
44901453614;Jesse Salinas;Male;2015-09-20;Phytotherapist;824322;5
02039117573;Randy Thompson;Male;2006-07-28;Mental health nurse;743857;0
89602610838;Leslie Nelson;Female;2003-07-15;Veterinary surgeon;370544;0
09290758014;Miranda Berg;Female;2005-07-23;Retail banker;776270;0
81330180690;Elizabeth Carr;Female;2003-01-03;Public relations officer;373589;1
42117814266;James Barnett;Male;2008-03-04;Clinical biochemist;630447;5
51313979390;Erin Vazquez;Female;2012-04-09;Arts development officer;555675;5
93276821809;Jeremy Mcfarland;Female;2021-08-18;Podiatrist;693965;3
20070638461;Scott Chung;Male;2006-07-09;Optometrist;885590;0
98766589909;Omar Gomez;Male;2005-01-17;Surveyor, mining;696327;2
23361710298;Melissa Black;Female;2015-07-13;Arts administrator;756801;0
96568987405;Rachel Brown;Female;2017-06-05;Tourist information centre manager;299891;1
38462786693;Tiffany Cruz;Male;2009-01-07;Scientist, product/process development;611575;4
36137131242;Veronica Brown;Female;2014-09-12;Claims inspector/assessor;327660;1
74709973135;Kelly Lopez;Female;2013-05-20;IT technical support officer;122198;0
92440706327;Stephen Holmes;Female;2016-04-01;Engineer, manufacturing;481538;1
02833433502;Justin Miller;Female;2004-05-21;Mudlogger;20183;4
31375867426;Kristine Hansen;Male;2002-09-21;Pathologist;230381;5
85066761856;Michelle Chapman;Male;2018-11-23;Meteorologist;338733;2
31589046089;Anthony Blankenship;Female;2007-04-28;Air cabin crew;95778;4
53799440104;Sheri Oconnell;Female;2019-12-26;Toxicologist;195145;4
42160652429;Mr. Justin Shannon MD;Male;2017-11-21;Legal secretary;341461;5
87037327992;Teresa Park;Female;2008-03-18;Optician, dispensing;421255;5
42521570108;Sara Rice;Male;2023-07-28;Textile designer;236454;0
94858964058;Raymond Nguyen;Male;2002-10-03;Theme park manager;585409;4
79780098672;Valerie Hebert;Male;2016-03-14;Purchasing manager;407872;4
19833717630;Krista Perez;Female;2018-05-17;Hydrographic surveyor;704875;2
49302438496;Keith Phelps;Male;2018-03-04;Pensions consultant;41171;0
41038695335;Haley Ferguson;Male;2017-07-04;Medical secretary;271362;0
70317495301;Stephen Huang;Male;2011-07-07;Armed forces technical officer;988817;5
61250052881;Rebecca Whitaker;Female;2015-04-18;Arts development officer;365803;2
43986411797;Casey Scott;Male;2022-12-20;Psychologist, counselling;907902;3
30554348872;Ralph Kirby;Male;2002-07-04;Hospital pharmacist;557258;2
80873026146;Timothy Harper;Male;2015-01-06;Chartered legal executive (England and Wales);737690;2
06941608536;Pamela Tucker;Female;2001-03-28;Sales executive;262869;3
28328372692;Brian Wheeler;Male;2003-07-28;Air broker;572254;2
92697568331;Debbie Mcdowell;Female;2008-10-13;Engineer, maintenance;591001;5
74092066305;Megan Taylor;Male;2023-06-06;Journalist, magazine;288150;1
47772652961;Yolanda Rodriguez;Female;2009-12-15;Financial trader;928358;5
32196900900;Jackie Martin;Male;2012-07-25;General practice doctor;465299;3
92294191079;Michelle Tucker;Male;2022-12-19;Airline pilot;235531;2
63003532905;Stephanie Miller;Male;2003-09-09;Art gallery manager;866920;2
63297750147;Roger Porter;Male;2021-11-24;Lecturer, further education;18215;0
17787403166;Tanya Williams;Male;2016-04-09;Archaeologist;603490;3
23041822283;Sarah Pugh;Female;2006-06-20;Exercise physiologist;254466;1
22476972145;Olivia Graham;Male;2013-07-13;Development worker, community;793952;1
17163846668;Lacey Rogers;Male;2004-10-01;Publishing copy;425983;0
08369383921;Justin Medina;Female;2002-12-28;Pensions consultant;891187;0
64284574152;Marilyn Reid;Male;2000-09-21;Medical secretary;700279;5
63138817387;John Garcia;Female;2021-05-08;Chartered loss adjuster;968219;4
68587099568;Paula Fox;Male;2012-05-27;Chartered certified accountant;12928;1
30412684245;Anthony Butler;Male;2002-10-18;Mudlogger;531239;5
86971840132;Linda Evans;Male;2013-05-06;Mechanical engineer;109549;3
10867984623;Micheal Davis;Female;2003-12-11;Forest/woodland manager;626419;4
80598684617;Ashley Lewis;Female;2019-05-27;Risk analyst;770482;2
04407521477;Donna Choi;Male;2021-06-23;Television production assistant;841594;2
79238806648;Sarah Small;Female;2010-04-01;Colour technologist;797758;3
99676646384;Rodney Phelps;Female;2014-02-11;Embryologist, clinical;451738;1
11583715006;Nicole Brown;Male;2022-09-19;Scientist, physiological;114626;2
56281597589;Jason Erickson;Female;2011-11-26;Contracting civil engineer;763247;4
91024086708;Carlos Reynolds;Male;2018-04-14;Surveyor, mining;348105;5
11188713709;Christopher Miller;Female;2001-07-18;Careers adviser;229525;5
62730690761;Jacob Ortega;Male;2016-10-24;Patent attorney;443993;5
49605074072;Heather Roth;Female;2001-01-22;Insurance claims handler;672659;3
02732133798;Patrick Anderson;Male;2012-01-02;Merchandiser, retail;745190;2
50061589043;Sandra Valenzuela;Male;2009-01-11;Arts administrator;850906;2
17498041361;Stephanie Tran;Female;2008-03-13;Therapist, music;589584;4
15410060936;Jennifer Soto;Male;2002-11-17;Insurance risk surveyor;308431;3
81568283462;Erica Bell;Female;2015-12-01;Production assistant, radio;272867;4
39581941852;Steven Moran;Male;2018-05-20;Chartered loss adjuster;676433;4
86417781304;Emily Johnson;Female;2018-03-11;Lawyer;705158;5
29209479532;Dawn Newman;Female;2019-12-24;Engineer, site;789245;5
10797099084;Emily Wilson;Female;2011-11-06;Teacher, early years/pre;483837;1
06478148835;Desiree Rose;Female;2008-06-26;Retail banker;721040;0
64871198864;Casey Jones;Male;2022-10-17;Tourist information centre manager;375534;5
81766093526;Charles Perez;Male;2019-06-03;Producer, television/film/video;178731;1
91267787636;Michael Hill;Male;2023-02-28;Environmental manager;964260;0
30366581322;Ashley Adams;Male;2022-02-19;Corporate treasurer;240163;3
97932274847;Becky Ward;Male;2001-10-18;Theatre stage manager;939653;2
96043802071;Thomas Powell;Male;2000-03-08;Podiatrist;821515;1
23576071095;Jeffrey Benjamin;Male;2018-06-04;Naval architect;446820;4
86653405410;Stephanie Schneider;Male;2000-11-25;Administrator, charities/voluntary organisations;422680;4
55362379865;Karen Johnson;Female;2001-02-16;Engineer, chemical;824206;2
30719862376;Brittney Peterson;Male;2013-11-26;Scientist, research (medical);667823;3
96951045163;Tamara Dunlap;Male;2022-07-02;Geophysicist/field seismologist;819517;0
30066215762;Megan Fitzgerald;Female;2023-03-10;Camera operator;502169;3
26492879930;Bryan Wilson;Female;2007-01-15;Geologist, engineering;972727;0
00568679178;Jamie Alvarez;Male;2000-03-25;Animal nutritionist;683708;5
49280197757;Carlos Crawford;Female;2013-08-18;Production assistant, television;402174;3
16076456808;Thomas Waller;Female;2018-12-27;Lighting technician, broadcasting/film/video;488941;4
89043538243;Brittany Noble;Male;2014-04-21;Land/geomatics surveyor;53788;1
57949583752;Denise Kelly;Male;2008-07-12;Insurance broker;340502;0
08822835203;Devin Williams;Female;2021-11-01;Soil scientist;865260;0
03449532523;Dustin Diaz;Male;2007-09-23;Wellsite geologist;232046;2
49340679238;Shawn Villa;Female;2019-09-12;Community education officer;126297;0
79908844531;Julian Reyes;Male;2009-06-03;Technical author;919171;4
44482938033;Gregory Villegas;Female;2007-11-02;Mental health nurse;385795;3
15188891626;Richard Jones;Male;2007-01-19;Personnel officer;337381;0
11906274750;Jordan Henson;Male;2016-04-14;Medical laboratory scientific officer;886706;3
80455492867;Cynthia Hernandez;Male;2006-06-12;Public relations account executive;100092;2
87645789285;Alicia Villa;Female;2002-08-16;Hydrographic surveyor;370278;2
63486281869;John Thompson;Female;2011-04-10;Fish farm manager;707145;2
33575780363;Lisa Flores;Female;2014-02-23;Aid worker;565705;4
90977731647;Erin Price;Male;2003-04-25;Museum/gallery exhibitions officer;827653;5
98322337411;Theresa Martinez;Male;2012-12-16;Farm manager;485726;1
18091930729;Carlos Huynh;Male;2011-11-15;Commercial art gallery manager;421018;2
92820365083;Christopher Norman;Male;2019-06-13;Ambulance person;781763;0
82210377672;Whitney Mcintyre;Male;2023-12-20;Horticulturist, amenity;48440;1
49762630155;Jennifer Salazar;Male;2011-09-08;Professor Emeritus;932508;5
46177279814;Ryan Coleman;Female;2013-02-04;Charity fundraiser;311858;4
35070277490;Timothy Blankenship;Female;2002-08-14;Theatre stage manager;24111;1
40582815597;Susan Smith;Male;2016-06-13;Games developer;379674;2
26717209714;Erin Bray;Male;2005-10-09;Lecturer, further education;832156;5
68127891912;Devin Dominguez;Male;2010-12-23;Retail banker;854703;4
09683717285;Elizabeth Adams;Female;2008-11-27;Theme park manager;308628;0
98273260559;Matthew Jackson;Male;2021-10-28;Police officer;598442;2
87832659834;Robert Macias;Female;2020-01-02;Personal assistant;14629;3
95176822108;Alicia Young;Female;2013-06-06;Operations geologist;374157;0
99358610149;Brenda Ferguson;Male;2011-04-14;Financial adviser;673716;3
23469717223;Amanda Martin;Female;2008-12-08;Armed forces logistics/support/administrative officer;690051;5
15929068921;Eric Tyler;Female;2009-12-19;Make;504070;5
12355663416;James Riley;Male;2016-08-03;Archaeologist;788024;1
30341498300;Mary Walters;Male;2021-01-21;Materials engineer;568876;0
